"_id",Action,Indie,Simulation,Adventure,RPG,Racing,Nudity,Strategy,Free to Play,Sports,Casual,Design & Illustration,Web Publishing,Massively Multiplayer,Violent,Gore,Early Access,Sexual Content,Utilities,Animation & Modeling,Video Production,Education,Software Training,Audio Production,Photo Editing,Documentary,Episodic,Short,Movie,Tutorial,Accounting,360 Video
976,9,10,1,2,0,2,0,4,3,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3,2,4,1,0,0,0,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1089,25,0,2,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,30,23,3,16,8,3,0,1,4,5,5,0,0,2,4,0,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
953,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1090,5,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,7,3,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,2,2,0,1,1,0,0,0,2,0,3,10,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
585,155,66,64,50,41,3,0,33,78,18,21,0,0,49,17,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,25,31,0,26,16,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,26,5,3,14,2,0,0,0,3,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,63,8,0,12,10,2,0,0,8,2,0,0,0,8,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,1,2,0,1,1,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,83,13,2,27,9,4,0,5,0,4,7,0,0,18,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,101,88,88,17,17,28,0,83,2,6,3,0,0,16,14,0,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
133,4,1,4,4,2,0,0,1,4,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,127,29,11,22,0,17,0,1,0,17,0,0,0,20,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,4,97,0,1,0,0,1,98,100,0,0,0,0,1,96,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,1,7,5,5,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,12,40,36,20,25,0,0,7,1,1,13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,3,6,7,2,6,0,0,5,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,121,1,1,68,0,0,0,0,0,0,0,0,0,67,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,5,1,1,1,1,0,1,1,3,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,48,1,0,2,0,1,0,0,0,1,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,63,37,8,61,3,1,0,0,0,1,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,52,4,2,45,5,0,0,2,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,12,0,0,12,0,0,0,0,0,0,0,0,0,12,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,12,2,1,4,2,0,0,1,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,11,9,3,6,4,0,4,3,0,0,0,0,0,4,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,2,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,52,20,1,25,15,0,0,15,7,1,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,16,3,0,5,3,0,3,0,0,0,1,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,5,1,8,5,13,8,13,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,10,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,10,2,1,1,0,1,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,13,0,0,13,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,0,0,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,9,10,2,2,0,0,0,3,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,2,1,0,1,5,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,10,5,0,3,2,0,0,1,7,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,6,7,8,6,3,0,0,7,0,0,4,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,4,5,1,3,2,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,167,10,23,62,6,12,0,14,0,0,6,5,0,56,56,0,11,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
331,4,2,4,3,1,0,1,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,19,19,0,18,2,1,0,18,18,1,0,0,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,47,21,13,24,18,1,0,5,11,1,10,0,0,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,18,3,17,18,17,0,0,16,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,31,17,3,4,8,13,0,3,1,13,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,5,16,2,2,9,0,0,7,1,0,1,22,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0
957,5,1,5,4,4,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,5,2,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,0,0,3,3,1,0,0,0,3,3,3,1,0,4,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
463,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1115,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1116,11,7,2,5,3,0,1,2,3,1,2,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,21,7,0,7,51,0,0,2,2,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,2,6,2,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,30,8,0,14,7,0,0,0,2,0,2,0,0,4,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,6,11,0,5,11,1,5,5,3,1,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,23,11,8,11,3,3,0,2,0,3,2,0,0,6,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,88,52,18,111,102,0,0,22,75,0,15,0,0,76,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,8,3,0,3,18,0,3,1,0,0,0,0,0,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,15,17,18,0,0,0,0,18,0,0,17,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,4,29,35,0,0,0,0,5,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,12,16,11,13,17,0,0,2,1,0,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,66,47,19,46,47,0,46,0,65,0,0,3,0,65,46,46,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
446,27,2,6,9,0,0,0,0,18,5,6,2,0,6,0,0,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1123,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,1,8,6,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,65,14,3,33,14,0,6,6,20,0,2,3,0,24,29,6,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
915,46,24,24,27,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,42,15,8,33,10,1,3,2,11,1,1,3,0,26,23,4,8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1127,15,25,22,11,26,0,1,6,1,1,2,1,0,17,2,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31,4,4,1,1,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,16,18,10,9,5,0,0,2,4,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,8,7,0,3,4,0,0,0,0,0,0,2,0,0,1,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1130,77,83,23,45,26,0,4,19,4,7,25,0,0,6,3,0,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0
968,42,19,0,19,1,18,0,1,1,18,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,11,16,6,2,2,9,2,6,0,12,5,0,0,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,6,5,0,3,4,1,0,1,3,1,0,2,0,0,2,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1131,23,4,0,15,2,1,0,0,3,2,2,0,0,10,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,27,12,12,26,2,0,0,10,0,0,0,0,0,12,23,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,4,4,3,2,3,0,1,2,1,0,1,2,2,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
659,34,24,4,19,3,0,0,8,1,0,11,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,2,3,0,3,0,0,0,25,25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,16,16,0,15,5,0,0,0,0,0,0,0,0,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,11,2,2,5,10,0,0,0,4,3,2,0,0,12,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,21,1,0,1,19,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,83,1,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,12,5,2,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,30,30,28,29,30,0,5,7,21,0,21,0,0,26,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,4,12,4,4,0,2,0,4,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,7,4,0,3,0,3,0,0,1,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,165,41,11,60,35,13,0,21,37,13,0,0,0,66,50,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,28,4,1,13,6,0,1,9,5,0,0,3,0,6,3,3,8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1139,13,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,8,5,3,8,2,3,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,28,28,5,28,28,0,5,5,0,0,0,0,0,23,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,11,3,1,10,6,0,1,1,0,0,0,0,0,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,5,1,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,11,4,0,11,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,4,6,5,9,1,0,0,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,17,0,4,3,1,0,0,6,2,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,3,1,0,2,0,1,0,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,15,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,25,2,0,2,23,0,0,2,0,0,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1147,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,66,9,9,65,0,0,0,0,0,0,0,0,0,57,57,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,23,20,0,1,2,19,2,0,0,19,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,48,55,72,17,13,6,1,47,6,3,8,0,0,20,10,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,0,0,1,0,1,0,0,0,1,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,28,16,2,24,6,4,0,3,0,3,2,0,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,4,2,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,10,4,1,3,0,2,0,0,0,4,1,0,0,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,7,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,26,8,2,12,1,5,1,0,0,5,0,0,0,5,9,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1156,10,0,0,3,0,0,0,0,7,0,0,0,0,3,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
962,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,10,11,3,3,3,2,3,4,3,2,2,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,6,1,2,2,2,1,0,4,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,6,1,1,3,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,14,0,0,14,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,3,12,9,4,14,0,2,7,3,0,3,0,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,6,4,4,5,4,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,1,6,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,13,13,3,16,18,0,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,44,15,22,43,20,1,3,17,0,3,4,0,0,35,24,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,2,5,4,0,1,0,0,3,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,111,2,2,35,0,0,0,0,0,0,0,0,0,14,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,79,17,1,64,1,15,1,1,0,15,0,0,0,63,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,5,2,1,1,1,0,0,1,2,0,0,1,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1162,38,2,2,28,14,0,0,1,3,0,1,0,0,35,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,83,2,40,2,35,3,0,37,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,36,47,3,43,8,0,0,10,0,0,19,0,0,2,8,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,17,8,8,7,16,0,0,0,6,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
628,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,62,17,3,48,20,0,7,5,8,1,0,0,0,45,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,14,1,1,14,1,0,0,3,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,4,3,0,4,0,0,0,3,3,0,0,0,0,1,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
33,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,3,5,2,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,11,2,0,10,6,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,6,11,10,11,15,0,4,8,0,0,0,0,0,1,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,42,1,0,21,0,0,0,1,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,37,25,3,1,3,21,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,0,8,8,1,11,0,0,1,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,9,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,45,0,0,1,3,0,0,0,32,0,1,0,0,11,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,5,4,1,3,4,0,1,1,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1,3,2,2,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,5,2,1,1,1,0,0,0,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,151,14,6,99,91,0,0,9,131,1,93,0,0,92,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,90,19,6,17,37,0,1,15,3,0,2,0,0,1,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,57,36,2,16,41,0,0,5,12,1,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,52,1,0,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40,19,4,22,30,7,0,0,3,19,19,20,0,0,19,3,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,2,3,1,0,1,1,0,0,4,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,9,15,1,10,11,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,11,3,4,2,1,0,0,4,4,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,1,4,1,0,6,0,0,5,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,10,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,13,4,2,14,17,0,0,3,13,0,0,0,0,21,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,8,4,4,0,0,0,0,3,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,107,19,1,12,0,7,0,4,43,7,0,0,0,10,9,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
632,52,16,0,16,28,0,0,9,2,0,5,4,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1181,12,6,1,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,7,6,3,3,2,1,1,1,3,1,1,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,7,99,26,79,5,0,0,6,0,0,2,0,0,0,1,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,51,26,27,32,23,0,0,14,6,0,0,0,0,10,10,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,45,33,8,29,11,0,1,18,3,2,21,0,0,3,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,48,0,23,17,0,0,0,14,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,41,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
316,6,0,0,2,20,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
