"_id",Action,Indie,Simulation,Adventure,RPG,Racing,Nudity,Strategy,Free to Play,Sports,Casual,Design & Illustration,Web Publishing,Massively Multiplayer,Violent,Gore,Early Access,Sexual Content,Utilities,Animation & Modeling,Video Production,Education,Software Training,Audio Production,Photo Editing,Documentary,Episodic,Short,Movie,Tutorial,Accounting,360 Video
1087,3963,2514,6,2441,2546,0,2134,234,2421,0,6,4,4,2605,2345,2134,359,0,4,0,4,0,0,4,4,0,0,0,0,0,0,0
287,0,0,0,0,5744,0,0,0,0,0,0,0,0,5744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,568,639,151,200,0,90,0,160,89,90,601,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,103,104,36,105,82,0,0,0,20,0,82,0,0,21,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
1089,1538,0,20,0,0,0,0,0,20,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,2498,827,68,1612,1186,158,0,24,74,202,82,0,0,44,419,0,68,0,6,0,6,0,6,6,0,0,0,0,0,0,0,0
953,847,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
1090,456,444,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,353,116,89,57,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,89,212,0,29,29,0,0,0,212,0,241,62,0,0,0,0,62,0,62,62,0,0,0,0,0,0,0,0,0,0,0,0
585,13076,4201,4077,5104,4462,127,0,1858,5150,1181,1137,0,0,3883,1174,10,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,965,1123,0,1010,318,16,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,1203,129,108,601,169,0,0,0,48,0,0,0,0,502,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,6353,442,0,617,392,48,0,0,717,48,0,0,0,592,233,2,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,1,137,0,1,2,0,0,0,0,137,137,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,8282,885,13,2836,925,118,0,296,0,118,708,0,0,1911,1911,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,11770,10528,10927,1384,1724,2852,0,10689,113,281,159,0,0,1355,844,0,10251,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
133,287,1,86,159,94,0,0,11,170,84,158,47,0,84,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,10981,1694,742,2870,0,790,0,5,0,790,0,0,0,2692,2525,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,0,2517,2517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,206,8855,0,2,0,0,2,8887,8991,0,0,0,0,70,8785,0,8815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,69,580,210,460,549,0,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,1569,5510,5219,2968,3078,0,0,1007,70,96,1665,0,0,70,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,237,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,134,778,905,129,726,0,0,714,5,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,10676,45,45,6670,0,0,0,0,0,0,0,0,0,6625,6625,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,689,123,123,123,123,0,123,123,466,0,0,0,0,0,589,123,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,4396,164,0,36,0,164,0,0,0,164,0,0,0,36,36,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,4403,2773,206,4251,215,48,0,0,0,48,17,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,7,14,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,4632,227,49,4513,88,0,0,84,199,0,0,0,0,0,199,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,582,0,0,582,0,0,0,0,0,0,0,0,0,582,534,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,582,35,24,223,35,0,0,11,439,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,931,898,265,622,550,0,550,277,0,0,0,0,0,550,550,0,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,15,9,0,0,6,0,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,2240,1095,2,926,1052,0,0,1052,106,5,0,0,0,926,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,677,11,0,58,33,0,173,0,0,0,7,0,0,0,484,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,849,257,392,849,2121,392,2121,0,0,385,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,770,239,239,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,749,29,10,10,0,19,0,284,0,19,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,1763,0,0,1763,0,0,0,0,0,0,0,0,0,1763,1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,0,0,7253,0,0,0,0,7253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,243,292,74,16,0,0,0,153,0,0,112,0,0,97,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,0,0,70,0,0,0,0,347,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,125,24,0,101,568,0,0,5,101,0,24,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,1444,436,0,414,408,0,0,6,1025,0,0,0,0,11,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,175,316,318,177,112,0,0,311,0,0,282,0,0,20,20,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,480,405,39,701,71,0,0,328,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,12816,284,910,3794,225,244,0,733,0,0,225,343,0,3747,3747,0,540,0,343,343,0,0,0,0,0,0,0,0,0,0,0,0
331,111,52,704,106,51,0,51,0,0,0,1,0,0,52,51,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,370,370,0,284,148,34,0,284,284,34,0,0,0,148,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,3801,1577,1231,1677,1464,23,0,297,1042,23,850,0,0,1643,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,3040,239,2964,3040,2925,0,0,2849,0,0,0,0,0,2901,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,2159,849,216,261,414,631,0,154,2,631,46,0,0,255,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,31,829,73,6,670,0,0,664,5,0,5,3578,0,0,0,0,0,0,0,3578,3578,0,0,0,0,0,0,0,0,0,0,0
957,563,146,808,434,474,0,0,556,252,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,416,189,0,808,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,0,0,196,196,2,0,0,0,196,196,196,1,0,198,0,0,197,0,378,1,0,0,0,0,0,0,0,0,0,0,0,0
463,130,0,0,0,0,0,0,0,130,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0
1115,0,233,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
1116,665,293,104,390,225,0,105,77,80,1,17,0,0,391,339,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,2289,542,0,542,6084,0,0,177,76,0,0,0,0,1046,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,116,680,334,270,378,0,0,286,0,14,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,0,66,0,0,0,0,0,0,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,1714,327,0,549,689,0,0,0,115,0,54,0,0,136,277,42,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,341,520,0,149,330,159,91,179,77,159,0,0,0,77,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,1953,714,542,1049,165,56,0,573,0,56,117,0,0,581,596,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,2866,5674,2315,5586,5339,0,0,2509,1896,0,1857,0,0,1903,0,0,2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,990,382,0,382,2289,0,382,243,0,0,0,0,0,1141,382,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,1218,2741,2805,0,0,0,0,2805,0,0,2741,0,0,0,395,0,2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,76,2025,2408,0,0,0,0,115,0,54,54,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,967,1764,1287,967,1853,0,0,21,6,0,96,0,0,460,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,7407,5560,1847,5545,5560,0,5545,0,7392,0,0,5,0,7392,5545,5545,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
446,1880,79,245,439,0,0,0,0,1020,230,294,12,0,255,0,0,608,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
1123,59,0,0,0,0,0,0,0,59,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,1118,0,0,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,81,832,682,0,346,0,0,346,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,4838,1615,475,2950,1379,0,906,499,1310,0,429,60,0,2125,2371,906,475,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
915,2883,2207,2207,2121,0,0,0,0,0,0,0,0,0,0,0,273,1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,3274,1359,822,2910,1062,12,347,162,989,12,150,178,0,2079,1869,377,866,0,178,178,0,0,0,0,0,0,0,0,0,0,0,0
1127,1118,2158,2178,1163,2597,0,5,357,168,168,171,1,0,2331,179,0,848,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
31,350,151,23,1,151,0,0,23,0,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,515,698,688,482,237,0,0,348,86,0,346,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,178,74,0,41,33,0,0,0,0,0,0,4,0,0,104,104,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1130,10502,11386,2770,6301,3704,0,424,1755,337,1345,3133,0,0,691,309,0,0,424,0,370,370,0,0,0,0,0,0,0,0,0,0,0
968,5355,1696,0,3272,101,1695,0,101,1,1695,0,0,0,3171,3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,1390,1839,589,277,277,1113,277,805,0,1311,665,0,0,277,277,277,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,421,305,0,221,218,42,0,128,188,42,0,17,0,0,105,0,17,0,97,17,0,0,0,0,0,0,0,0,0,0,0,0
1131,3222,443,0,2330,241,65,0,0,511,275,332,0,0,1510,442,46,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,458,458,458,458,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,2188,386,471,2019,240,0,0,413,0,0,0,0,0,1281,1984,0,287,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,210,182,55,113,157,0,88,30,88,0,6,3,3,88,88,88,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
659,3538,2640,526,2220,435,0,0,1102,246,0,1401,0,0,197,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,29,94,0,94,0,0,0,1125,1125,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,1419,1109,0,1231,499,0,0,0,0,0,0,0,0,416,484,68,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,836,61,76,426,1109,0,0,0,404,160,76,0,0,1185,328,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1565,6,0,6,1556,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,6760,29,0,359,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,182,0,0,0,0,0,0,0,182,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,1575,464,333,96,0,0,0,35,96,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,4301,4216,3756,4205,4301,0,538,740,3016,0,3016,0,0,3871,538,334,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,143,802,547,530,0,134,0,112,0,158,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,609,298,0,311,0,289,0,0,9,289,0,0,0,311,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,16742,2730,553,6317,2356,1015,0,1557,3197,1015,0,0,0,7221,5680,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,1521,151,3,758,303,0,131,367,415,0,0,163,0,431,166,166,223,0,163,163,0,0,0,0,0,0,0,0,0,0,0,0
1139,708,29,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,538,77,71,538,6,250,0,0,0,250,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,3572,3572,659,3572,3572,0,659,659,0,0,0,0,0,2913,659,659,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,583,320,18,638,460,0,18,18,0,0,0,0,0,330,121,18,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,287,93,0,287,93,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,990,40,0,976,1,74,0,26,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,377,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,39,436,425,518,1,0,0,65,0,0,1,10,182,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,2253,0,290,124,307,0,0,407,74,0,0,0,0,505,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,102,24,0,78,0,24,0,39,39,24,0,0,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,1577,0,0,0,0,0,0,0,1577,0,0,0,0,0,1577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,2421,179,0,179,2242,0,0,179,0,0,179,142,0,0,0,0,142,0,142,142,0,0,0,0,0,0,0,0,0,0,0,0
1147,27,290,290,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,8503,1406,1406,8241,0,0,0,0,0,0,0,0,0,6869,6869,0,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,993,817,0,60,114,757,114,0,0,757,0,0,0,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,3759,4081,5738,1207,1007,212,3,5001,52,99,736,0,0,1234,252,3,3587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,0,101,0,0,101,15,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,290,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,0,0,2,0,2,0,0,0,2,0,0,483,0,0,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,2262,1133,57,2143,565,170,0,198,0,172,139,0,0,178,178,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,203,203,203,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,344,81,74,344,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,1194,243,180,327,0,174,0,0,0,390,36,0,0,180,147,57,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,433,0,0,243,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,1972,896,161,851,171,599,12,0,0,599,0,0,0,494,586,32,161,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,0,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1156,832,0,0,418,0,0,0,0,414,0,0,0,0,418,832,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0
962,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,861,855,235,439,439,182,439,322,115,182,113,0,0,439,439,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,395,116,121,120,425,116,0,641,56,116,0,0,0,120,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,533,38,51,127,0,0,0,51,0,0,0,0,0,89,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,1305,0,0,1305,66,0,0,0,66,0,66,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,207,1775,1321,398,1887,0,177,745,207,0,187,0,0,207,177,177,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,430,168,172,252,168,0,0,6,0,0,0,0,0,97,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,15,285,270,15,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,1644,1644,154,1798,2076,0,0,0,0,0,154,0,0,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,5144,1326,2636,5062,2165,84,380,2122,0,281,279,0,0,4334,3159,984,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,123,319,258,0,6,0,0,252,73,0,67,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,11549,22,22,3152,0,0,0,0,0,0,0,0,0,606,624,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,5110,443,11,4676,16,425,16,11,0,425,0,0,0,4674,4674,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,306,84,23,19,65,0,0,23,140,0,0,25,0,140,65,0,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
1162,3163,43,43,2246,1210,0,0,6,333,0,6,0,0,2855,2579,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,8525,17,3832,187,3765,19,0,3813,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,3099,4290,441,3485,712,0,0,1159,0,0,1647,0,0,90,580,848,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,3475,1458,1458,1119,3424,0,0,0,1068,0,1458,0,0,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0
628,93,0,0,93,0,0,0,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,5437,1357,339,4364,1752,0,836,715,842,19,0,0,0,3956,3435,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,1739,15,254,1739,15,0,0,483,0,0,0,0,0,1724,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,210,114,0,210,0,0,0,114,114,0,0,0,0,96,96,0,114,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
33,0,6,6,6,6,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,0,32,0,0,0,0,0,0,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,363,687,324,569,66,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,160,18,0,159,109,0,0,0,9,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,197,445,359,433,1297,0,107,300,0,0,0,0,0,75,107,107,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,4138,54,0,1973,0,0,0,54,0,0,0,0,0,234,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,3058,2145,91,23,366,2000,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,48,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0,151,156,114,20,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,0,347,347,27,549,0,0,27,0,0,320,0,0,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,1414,0,0,0,0,0,1414,1414,0,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,1833,0,0,19,217,0,0,0,1424,0,19,0,0,371,754,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,364,248,6,211,248,0,123,109,123,0,0,0,0,201,201,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,0,357,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,146,403,177,320,146,0,0,3,86,0,83,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,647,311,201,245,245,0,0,0,545,0,0,0,0,245,174,174,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,9054,1128,841,4635,3696,0,0,314,7419,27,3752,0,0,3723,163,163,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,6448,674,209,1157,2455,0,129,535,64,0,112,0,0,41,1163,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,4778,2248,7,880,3139,0,0,392,739,95,579,0,0,0,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,2889,19,0,599,0,0,0,0,0,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,2,0,0,0,2,0,0,0,0,0,0,55,0,0,0,0,55,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0
40,1526,63,1007,1151,1134,0,0,63,943,943,945,0,0,943,78,78,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,460,185,6,0,116,6,0,0,529,6,185,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,528,572,2,533,531,0,0,0,0,0,4,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,775,5,608,260,38,0,0,608,388,0,2,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,52,310,52,0,1303,0,0,505,0,131,310,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,14,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,653,1,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,1844,481,223,1727,1596,0,0,169,1365,0,0,0,0,2347,1031,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,476,63,148,0,0,0,0,150,52,0,0,0,0,0,58,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,9306,845,1,415,0,110,0,275,4746,110,0,0,0,353,337,0,290,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
632,3517,1363,0,899,2003,0,0,1075,166,0,285,203,0,0,0,0,203,0,203,203,0,0,0,0,0,0,0,0,0,0,0,0
1181,1248,612,7,1241,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,52,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,784,677,243,435,424,10,325,159,339,10,10,0,0,675,336,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,175,5602,826,4986,140,0,0,74,0,0,74,0,0,0,63,63,5459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,1522,885,845,672,863,0,0,572,148,0,0,0,0,291,180,151,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
